,gender,car,reality,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,family_size,begin_month,credit,income_mean,age_gen
3951,0,0,1,157500.0,0,4,3,1,18258,628,1,1,0,1.0,46.0,2.0,157500.0,5
3952,1,0,1,202500.0,4,4,1,1,14614,563,0,0,0,3.0,32.0,0.0,67500.0,4
3953,0,0,1,81000.0,4,4,1,1,19661,3046,1,1,0,2.0,0.0,1.0,40500.0,5
3954,0,0,1,90000.0,4,1,1,1,11574,3608,0,1,0,3.0,27.0,2.0,30000.0,3
3955,0,0,1,135000.0,1,4,1,1,23442,0,0,1,0,2.0,42.0,1.0,67500.0,6
3956,1,0,0,135000.0,4,4,1,1,11101,96,1,0,0,3.0,29.0,2.0,45000.0,3
3957,0,1,0,315000.0,0,1,1,1,11025,2065,1,1,1,3.0,38.0,2.0,105000.0,3
3958,0,1,0,180000.0,0,4,1,1,16541,1085,0,1,0,2.0,9.0,2.0,90000.0,4
3959,0,0,1,157500.0,2,4,0,1,14450,634,0,0,0,2.0,21.0,2.0,78750.0,3
3960,0,0,1,180000.0,4,4,3,2,10740,1298,0,0,0,2.0,52.0,2.0,90000.0,2
3961,0,0,1,112500.0,2,4,0,1,18484,6033,0,1,0,2.0,58.0,2.0,56250.0,5
3962,0,0,1,112500.0,4,1,1,1,13656,2207,0,1,0,3.0,28.0,2.0,37500.0,3
3963,0,0,1,337500.0,1,4,2,1,20680,0,0,0,0,1.0,4.0,1.0,337500.0,5
3964,0,1,0,180000.0,1,1,2,1,23603,0,0,0,0,1.0,10.0,0.0,180000.0,6
3965,0,0,0,171000.0,4,4,3,1,9064,1681,1,0,0,2.0,15.0,1.0,85500.0,2
3966,1,0,1,103500.0,4,4,2,1,19632,2208,1,0,0,1.0,50.0,2.0,103500.0,5
3967,0,0,0,135000.0,4,4,1,5,10014,592,1,1,0,2.0,10.0,2.0,67500.0,2
3968,1,1,1,112500.0,1,4,1,1,22001,0,0,1,0,2.0,28.0,1.0,56250.0,6
3969,0,1,0,270000.0,4,4,1,5,13258,2300,0,0,0,4.0,28.0,1.0,67500.0,3
3970,0,0,0,67500.0,0,4,1,1,17100,5522,0,0,0,2.0,20.0,2.0,33750.0,4
3971,1,0,0,180000.0,4,1,3,1,9503,354,1,1,0,1.0,51.0,0.0,180000.0,2
3972,0,0,0,90000.0,2,4,1,1,9489,1682,0,1,0,2.0,23.0,2.0,45000.0,2
3973,0,1,0,112500.0,4,4,1,2,17372,978,0,1,0,2.0,16.0,2.0,56250.0,4
3974,0,1,1,202500.0,4,4,3,1,13354,2727,0,0,0,1.0,35.0,2.0,202500.0,3
3975,0,0,0,103500.0,4,4,2,1,15715,3657,1,0,0,1.0,26.0,2.0,103500.0,4
3976,1,1,1,112500.0,4,4,1,1,16150,1618,0,0,1,3.0,41.0,1.0,37500.0,4
3977,0,0,0,76500.0,4,1,1,1,15915,785,1,1,0,3.0,11.0,1.0,25500.0,4
3978,0,0,1,90000.0,4,4,4,1,17710,1772,0,0,0,1.0,24.0,2.0,90000.0,4
3979,0,1,1,90000.0,1,1,1,1,21452,0,0,0,0,2.0,31.0,1.0,45000.0,5
3980,0,0,1,585000.0,0,4,1,1,18858,2010,0,1,0,2.0,43.0,2.0,292500.0,5
3981,0,0,0,189000.0,0,4,0,1,16395,523,0,0,0,2.0,50.0,2.0,94500.0,4
3982,1,0,0,216000.0,4,4,1,2,12946,2418,0,0,1,3.0,32.0,2.0,72000.0,3
3983,1,1,1,135000.0,4,4,1,1,16969,703,0,0,0,3.0,37.0,2.0,45000.0,4
3984,0,0,1,135000.0,0,2,1,1,10288,2616,1,1,0,3.0,24.0,2.0,45000.0,2
3985,1,0,1,225000.0,0,1,3,1,10182,2403,0,0,0,1.0,52.0,2.0,225000.0,2
3986,0,0,1,135000.0,1,4,1,1,21579,0,0,0,0,2.0,2.0,1.0,67500.0,5
3987,0,0,1,62653.5,4,4,2,1,19658,320,1,1,0,1.0,28.0,2.0,62653.5,5
3988,0,0,1,103500.0,0,4,1,1,17007,1569,1,1,0,2.0,24.0,2.0,51750.0,4
3989,1,1,0,135000.0,1,4,1,1,14400,0,0,1,0,2.0,8.0,0.0,67500.0,3
3990,0,1,1,180000.0,0,1,1,1,10213,1707,0,0,0,2.0,50.0,1.0,90000.0,2
3991,0,0,1,144000.0,4,4,1,1,19975,10780,1,1,0,2.0,37.0,2.0,72000.0,5
3992,0,0,1,126000.0,1,4,3,1,19591,0,0,1,0,1.0,16.0,2.0,126000.0,5
3993,1,1,1,360000.0,4,4,1,1,13465,839,0,1,0,4.0,23.0,0.0,90000.0,3
3994,0,0,1,81000.0,0,4,3,1,9322,1291,0,0,1,2.0,38.0,2.0,40500.0,2
3995,0,0,1,135000.0,0,1,3,1,19392,121,0,1,0,1.0,17.0,0.0,135000.0,5
3996,0,0,0,112500.0,4,4,1,1,11493,1284,0,1,0,2.0,40.0,2.0,56250.0,3
3997,0,0,0,76500.0,4,4,1,1,17401,1346,1,0,0,2.0,2.0,1.0,38250.0,4
3998,0,1,1,175500.0,4,4,1,1,18053,3141,0,0,0,2.0,42.0,2.0,87750.0,4
3999,1,1,0,135000.0,4,1,1,1,12725,1631,0,0,0,4.0,43.0,2.0,33750.0,3
4000,0,1,1,180000.0,1,4,1,2,23952,0,0,0,0,2.0,42.0,2.0,90000.0,6
4001,0,1,0,180000.0,4,1,1,1,12709,3193,0,0,0,4.0,49.0,2.0,45000.0,3
4002,1,0,0,112500.0,1,4,1,2,22981,0,0,1,0,2.0,16.0,1.0,56250.0,6
4003,1,0,1,180000.0,0,4,1,1,21854,764,0,0,0,2.0,60.0,2.0,90000.0,5
4004,1,1,1,157500.0,4,4,1,1,9430,1346,0,0,0,2.0,36.0,1.0,78750.0,2
4005,0,0,1,112500.0,4,4,1,2,20589,3680,0,0,0,2.0,28.0,1.0,56250.0,5
4006,0,0,1,90000.0,2,1,1,1,17767,3804,0,0,0,2.0,41.0,2.0,45000.0,4
4007,1,0,1,135000.0,4,4,1,1,15812,8091,0,0,0,3.0,1.0,1.0,45000.0,4
4008,0,0,1,211500.0,4,4,1,1,12585,755,1,1,0,3.0,3.0,1.0,70500.0,3
4009,0,0,1,675000.0,0,1,1,1,15944,1467,0,1,0,3.0,51.0,2.0,225000.0,4
4010,1,1,0,81000.0,1,4,0,1,21633,0,0,0,0,2.0,6.0,2.0,40500.0,5
4011,1,1,1,135000.0,0,4,1,1,19008,3607,0,0,0,2.0,2.0,1.0,67500.0,5
4012,0,0,1,135000.0,4,1,3,1,9100,1133,0,0,0,1.0,31.0,1.0,135000.0,2
4013,0,0,1,67500.0,1,4,1,1,20900,0,0,1,0,2.0,40.0,1.0,33750.0,5
4014,1,0,1,157500.0,0,4,1,1,10676,2326,0,1,1,3.0,60.0,2.0,52500.0,2
4015,0,0,1,180000.0,4,4,3,1,13005,683,0,0,0,1.0,56.0,0.0,180000.0,3
4016,0,0,1,112500.0,4,4,1,1,23360,469,0,0,0,2.0,19.0,2.0,56250.0,6
4017,0,0,1,202500.0,0,1,0,1,14069,3093,0,0,1,3.0,18.0,2.0,67500.0,3
4018,0,0,1,103500.0,1,4,1,1,20853,0,0,0,0,2.0,15.0,2.0,51750.0,5
4019,0,1,0,121500.0,1,4,3,1,23328,0,0,0,0,1.0,15.0,2.0,121500.0,6
4020,0,0,0,76500.0,1,4,4,1,20775,0,0,1,0,1.0,32.0,2.0,76500.0,5
4021,0,0,1,180000.0,0,4,1,1,20560,661,0,0,0,2.0,0.0,0.0,90000.0,5
4022,0,0,0,99000.0,2,4,1,1,14360,4660,0,1,1,4.0,37.0,2.0,24750.0,3
4023,1,1,1,292500.0,1,4,0,1,23362,0,0,1,0,2.0,39.0,2.0,146250.0,6
4024,0,0,1,90000.0,1,4,1,1,22123,0,0,0,1,2.0,4.0,2.0,45000.0,6
4025,0,0,0,135000.0,0,4,1,1,14201,2139,0,1,0,2.0,54.0,2.0,67500.0,3
4026,0,1,0,67500.0,4,4,1,1,12312,1404,1,1,0,2.0,39.0,2.0,33750.0,3
4027,1,1,0,135000.0,4,1,1,1,12725,1631,0,0,0,4.0,20.0,2.0,33750.0,3
4028,0,0,0,207000.0,4,1,1,1,14740,6723,0,1,0,2.0,30.0,0.0,103500.0,4
4029,0,0,1,247500.0,1,4,1,1,23132,0,0,0,0,2.0,40.0,2.0,123750.0,6
4030,1,1,1,90000.0,4,4,1,5,11176,3079,1,0,0,2.0,41.0,2.0,45000.0,3
4031,1,0,1,135000.0,0,4,1,1,12418,226,1,1,0,4.0,33.0,2.0,33750.0,3
4032,0,1,1,202500.0,4,1,0,1,15978,3472,1,1,0,2.0,39.0,1.0,101250.0,4
4033,0,1,1,112500.0,4,4,1,1,13028,104,0,1,0,4.0,20.0,1.0,28125.0,3
4034,0,1,0,315000.0,4,1,1,1,13793,2653,1,1,0,4.0,38.0,2.0,78750.0,3
4035,0,0,1,252000.0,2,1,4,1,16751,8175,0,0,0,1.0,3.0,1.0,252000.0,4
4036,0,1,1,166500.0,4,4,0,1,14649,3141,0,0,0,2.0,40.0,2.0,83250.0,4
4037,1,1,1,270000.0,0,4,1,1,20703,2239,0,0,0,2.0,27.0,0.0,135000.0,5
4038,0,1,1,121500.0,1,4,1,1,23830,0,0,1,0,2.0,47.0,2.0,60750.0,6
4039,0,0,1,225000.0,4,4,0,1,11268,1741,0,0,1,4.0,25.0,2.0,56250.0,3
4040,0,0,1,112500.0,4,4,4,1,19393,583,0,0,0,1.0,19.0,0.0,112500.0,5
4041,0,0,0,81000.0,4,4,1,5,12812,3389,1,1,0,3.0,19.0,2.0,27000.0,3
4042,0,1,1,202500.0,2,4,0,1,12337,458,0,0,0,3.0,13.0,2.0,67500.0,3
4043,1,1,0,180000.0,0,4,1,1,14781,2934,1,1,0,4.0,25.0,2.0,45000.0,4
4044,0,1,1,360000.0,4,1,1,1,11619,2475,0,0,0,3.0,2.0,1.0,120000.0,3
4045,1,0,0,270000.0,4,4,1,1,9943,554,1,0,0,3.0,24.0,2.0,90000.0,2
4046,1,1,1,270000.0,4,1,1,1,14454,514,0,0,0,3.0,28.0,2.0,90000.0,3
4047,1,0,0,202500.0,4,4,2,1,14364,6352,0,0,0,1.0,25.0,2.0,202500.0,3
4048,0,0,1,112500.0,4,4,3,1,12121,3718,0,0,0,3.0,19.0,2.0,37500.0,3
4049,0,0,0,135000.0,4,4,0,1,10151,1138,0,0,0,3.0,30.0,2.0,45000.0,2
4050,0,0,1,270000.0,2,1,2,1,19498,1357,0,0,0,1.0,16.0,2.0,270000.0,5
4051,0,0,1,126000.0,0,1,3,1,18907,2470,0,0,0,1.0,14.0,2.0,126000.0,5
4052,1,0,1,337500.0,4,1,1,1,13263,5269,0,0,0,2.0,35.0,2.0,168750.0,3
4053,0,0,1,112500.0,4,2,3,1,11201,542,1,0,0,1.0,37.0,2.0,112500.0,3
4054,1,1,0,119250.0,4,4,1,1,17577,592,0,0,0,2.0,35.0,2.0,59625.0,4
4055,0,1,1,108000.0,4,4,2,1,17171,925,0,0,1,1.0,11.0,1.0,108000.0,4
4056,0,0,1,130500.0,1,4,1,1,23476,0,0,0,0,2.0,7.0,2.0,65250.0,6
4057,0,0,1,112500.0,4,4,1,1,12675,2178,0,0,0,3.0,47.0,0.0,37500.0,3
4058,0,1,0,135000.0,4,2,0,1,10068,219,1,0,0,2.0,22.0,2.0,67500.0,2
4059,1,1,0,157500.0,4,4,2,5,13979,1626,0,0,0,3.0,41.0,2.0,52500.0,3
4060,0,0,0,90000.0,4,4,1,1,9189,436,1,0,0,3.0,23.0,2.0,30000.0,2
4061,1,1,1,292500.0,4,4,1,4,17011,901,0,0,0,2.0,9.0,2.0,146250.0,4
4062,1,0,1,135000.0,2,4,1,4,10448,2323,1,0,1,2.0,27.0,1.0,67500.0,2
4063,0,0,1,288000.0,4,4,1,1,19863,4451,0,0,0,2.0,15.0,1.0,144000.0,5
4064,0,0,1,157500.0,0,1,1,1,12387,1325,0,1,1,2.0,11.0,1.0,78750.0,3
4065,0,1,1,135000.0,0,4,1,1,11159,856,0,0,0,3.0,31.0,2.0,45000.0,3
4066,0,1,1,99000.0,1,4,0,1,21527,0,0,0,0,2.0,7.0,2.0,49500.0,5
4067,0,1,0,112500.0,4,1,1,5,10475,1792,1,1,0,2.0,21.0,2.0,56250.0,2
4068,1,1,1,157500.0,4,4,1,5,12859,4056,0,1,0,4.0,27.0,0.0,39375.0,3
4069,0,0,0,67500.0,4,4,1,5,10565,2970,0,0,0,3.0,26.0,2.0,22500.0,2
4070,0,1,1,202500.0,4,4,1,1,13141,1222,0,0,0,4.0,14.0,2.0,50625.0,3
4071,0,0,0,180000.0,0,1,1,1,12843,431,0,1,0,2.0,1.0,1.0,90000.0,3
4072,1,1,1,157500.0,4,4,1,1,15239,2538,0,1,0,3.0,28.0,2.0,52500.0,4
4073,1,0,1,166500.0,1,4,0,1,21031,0,0,0,0,2.0,19.0,2.0,83250.0,5
4074,0,1,1,306000.0,4,4,1,1,13061,1555,0,0,0,4.0,16.0,2.0,76500.0,3
4075,1,0,0,121500.0,4,4,1,1,13745,212,0,0,0,5.0,5.0,1.0,24300.0,3
4076,0,0,0,211500.0,4,4,1,1,15964,276,0,0,0,2.0,29.0,0.0,105750.0,4
4077,0,0,0,63000.0,4,4,1,1,15921,8063,1,0,0,2.0,51.0,2.0,31500.0,4
4078,0,0,1,270000.0,4,4,1,1,16616,2722,1,1,0,3.0,40.0,2.0,90000.0,4
4079,0,0,1,243000.0,1,4,4,1,21704,0,0,0,0,1.0,36.0,2.0,243000.0,5
4080,1,1,1,315000.0,4,4,3,1,12912,3403,0,0,1,1.0,8.0,2.0,315000.0,3
4081,0,0,0,90000.0,4,4,1,1,11863,96,1,0,0,4.0,25.0,2.0,22500.0,3
4082,0,0,1,171000.0,1,1,1,1,19961,0,0,0,0,2.0,9.0,1.0,85500.0,5
4083,0,1,1,135000.0,0,1,1,1,15481,2874,0,0,0,3.0,26.0,2.0,45000.0,4
4084,0,0,1,126000.0,0,1,1,1,12411,1773,0,0,1,4.0,43.0,2.0,31500.0,3
4085,0,0,0,157500.0,4,4,4,1,16509,2013,1,1,0,1.0,23.0,2.0,157500.0,4
4086,0,0,0,135000.0,4,4,2,1,16775,3383,0,0,0,1.0,7.0,2.0,135000.0,4
4087,0,0,1,103500.0,0,4,1,1,18292,638,1,1,0,2.0,52.0,2.0,51750.0,5
4088,1,0,0,360000.0,4,3,1,1,12615,1048,0,0,1,3.0,24.0,2.0,120000.0,3
4089,0,1,1,135000.0,4,4,1,1,15761,3173,0,0,0,4.0,2.0,1.0,33750.0,4
4090,1,1,1,247500.0,4,1,1,2,15606,160,0,1,0,3.0,49.0,2.0,82500.0,4
4091,1,1,1,112500.0,1,4,1,1,22044,0,0,0,0,2.0,2.0,1.0,56250.0,6
4092,0,1,1,180000.0,0,4,1,1,18667,2150,1,0,0,2.0,17.0,2.0,90000.0,5
4093,0,0,1,360000.0,0,1,1,1,10685,1863,1,0,0,4.0,22.0,1.0,90000.0,2
4094,0,0,1,292500.0,0,1,1,1,17520,9225,0,1,0,2.0,43.0,2.0,146250.0,4
4095,0,0,0,157500.0,4,1,3,3,18973,3289,0,0,0,1.0,37.0,2.0,157500.0,5
4096,0,0,0,94500.0,1,4,4,1,23647,0,0,1,0,1.0,5.0,2.0,94500.0,6
4097,0,1,0,315000.0,4,4,1,4,12209,840,0,1,1,4.0,60.0,2.0,78750.0,3
4098,0,0,1,157500.0,1,4,2,1,18865,0,0,0,0,1.0,38.0,2.0,157500.0,5
4099,1,1,1,270000.0,4,4,1,1,20049,2361,0,1,0,2.0,0.0,1.0,135000.0,5
4100,1,1,0,90000.0,1,4,1,1,24230,0,0,0,0,2.0,53.0,2.0,45000.0,6
4101,0,1,1,135000.0,4,1,1,1,13474,2894,1,1,0,2.0,48.0,1.0,67500.0,3
4102,0,1,0,112500.0,2,4,1,1,11664,460,1,1,0,2.0,4.0,1.0,56250.0,3
4103,0,0,0,112500.0,0,4,1,1,13241,2200,1,1,0,2.0,1.0,1.0,56250.0,3
4104,0,1,1,180000.0,4,4,1,1,12943,473,0,0,0,2.0,13.0,2.0,90000.0,3
4105,0,1,0,315000.0,0,1,1,1,13557,586,1,1,0,2.0,55.0,2.0,157500.0,3
4106,0,0,1,81000.0,4,4,2,1,15007,1677,1,1,0,1.0,4.0,1.0,81000.0,4
4107,1,1,1,180000.0,4,4,1,1,14192,824,1,1,0,5.0,23.0,2.0,36000.0,3
4108,1,1,1,270000.0,4,1,1,1,14466,1569,0,1,0,2.0,24.0,2.0,135000.0,3
4109,1,0,0,180000.0,4,4,1,1,14362,288,1,1,0,2.0,27.0,2.0,90000.0,3
4110,1,1,1,157500.0,4,4,1,1,13867,3095,0,0,0,3.0,45.0,2.0,52500.0,3
4111,0,1,1,157500.0,4,4,1,1,16712,2393,0,0,0,2.0,44.0,2.0,78750.0,4
4112,0,0,1,54000.0,4,4,1,1,9905,795,0,0,0,4.0,14.0,2.0,13500.0,2
4113,0,0,1,196650.0,0,4,1,1,21415,2744,0,0,0,2.0,59.0,2.0,98325.0,5
4114,0,0,0,144000.0,1,4,1,1,21833,0,0,0,0,2.0,9.0,2.0,72000.0,5
4115,1,1,1,360000.0,4,4,1,1,17257,3236,0,0,0,2.0,31.0,2.0,180000.0,4
4116,0,1,1,315000.0,0,4,1,1,15653,5500,0,0,1,2.0,29.0,2.0,157500.0,4
4117,1,0,0,157500.0,0,2,3,1,9849,219,0,1,0,1.0,24.0,2.0,157500.0,2
4118,0,0,1,180000.0,2,1,1,1,16000,7401,0,0,0,5.0,33.0,2.0,36000.0,4
4119,0,0,0,112500.0,0,4,1,1,9320,2257,0,0,0,3.0,27.0,0.0,37500.0,2
4120,0,1,0,225000.0,4,4,1,1,14667,798,1,0,0,2.0,59.0,2.0,112500.0,4
4121,1,0,0,225000.0,4,4,1,1,21149,11884,1,0,0,2.0,46.0,2.0,112500.0,5
4122,1,1,0,90000.0,1,4,1,1,19983,0,0,0,0,2.0,1.0,1.0,45000.0,5
4123,0,1,1,67500.0,4,4,1,1,14073,838,0,1,0,4.0,11.0,1.0,16875.0,3
4124,1,1,1,135000.0,4,4,1,1,14495,3505,0,1,0,2.0,8.0,2.0,67500.0,3
4125,0,0,1,202500.0,0,4,1,2,18817,1094,0,0,0,2.0,1.0,1.0,101250.0,5
4126,0,0,1,157500.0,0,4,2,1,15554,96,0,1,0,2.0,10.0,2.0,78750.0,4
4127,0,0,1,270000.0,0,4,1,1,16922,1386,0,0,0,2.0,8.0,2.0,135000.0,4
4128,0,0,0,157500.0,0,4,1,1,19004,1570,0,0,0,2.0,54.0,2.0,78750.0,5
4129,1,1,0,90000.0,1,4,1,1,21060,0,0,0,0,3.0,20.0,2.0,30000.0,5
4130,0,0,0,135000.0,4,4,1,1,13566,1900,1,0,0,2.0,36.0,2.0,67500.0,3
4131,1,1,1,427500.0,2,2,3,4,11943,3150,0,1,0,1.0,52.0,2.0,427500.0,3
4132,1,0,0,202500.0,4,4,2,1,14364,6352,0,0,0,1.0,25.0,2.0,202500.0,3
4133,1,0,0,270000.0,4,4,1,1,9943,554,1,0,0,3.0,17.0,0.0,90000.0,2
4134,1,0,0,225000.0,4,4,3,1,15168,200,0,0,0,1.0,38.0,2.0,225000.0,4
4135,0,0,1,112500.0,4,4,0,1,13541,3427,0,0,0,3.0,19.0,2.0,37500.0,3
4136,0,1,0,112500.0,4,1,1,5,10475,1792,1,1,0,2.0,50.0,2.0,56250.0,2
4137,0,0,0,157500.0,1,1,1,1,21734,0,0,0,0,2.0,47.0,2.0,78750.0,5
4138,1,0,1,135000.0,4,4,1,1,15484,1408,1,1,0,2.0,17.0,0.0,67500.0,4
4139,1,1,1,144000.0,0,1,1,1,19270,2356,0,1,0,2.0,30.0,2.0,72000.0,5
4140,1,0,0,148500.0,4,4,3,2,14122,1193,0,0,1,1.0,51.0,1.0,148500.0,3
4141,0,1,1,180000.0,0,4,1,1,18667,2150,1,0,0,2.0,39.0,2.0,90000.0,5
4142,0,0,0,117000.0,1,4,4,1,23056,0,0,0,0,1.0,35.0,2.0,117000.0,6
4143,0,0,1,270000.0,4,4,1,1,15608,2755,0,0,0,3.0,17.0,1.0,90000.0,4
4144,0,1,1,270000.0,4,4,1,1,19982,1724,0,1,0,2.0,32.0,2.0,135000.0,5
4145,1,1,0,225000.0,4,4,1,1,13584,704,0,1,0,3.0,36.0,2.0,75000.0,3
4146,0,1,0,121500.0,1,4,3,1,23328,0,0,0,0,1.0,42.0,2.0,121500.0,6
4147,0,0,1,99000.0,2,1,1,1,18563,8284,1,1,0,2.0,11.0,2.0,49500.0,5
4148,0,1,1,135000.0,4,1,1,1,13474,2894,1,1,0,2.0,34.0,2.0,67500.0,3
4149,0,1,1,206100.0,1,4,1,1,20296,0,0,1,0,2.0,26.0,2.0,103050.0,5
4150,1,1,0,180000.0,4,4,1,1,15153,3143,1,1,0,2.0,50.0,0.0,90000.0,4
4151,0,0,1,270000.0,4,1,3,1,23369,3437,0,1,0,1.0,20.0,2.0,270000.0,6
4152,0,1,1,135000.0,4,4,1,1,16344,126,0,1,0,2.0,8.0,1.0,67500.0,4
4153,1,1,1,225000.0,4,4,1,1,17915,3366,0,0,0,2.0,44.0,2.0,112500.0,4
4154,0,1,1,157500.0,4,4,1,1,10737,2078,0,0,1,2.0,47.0,2.0,78750.0,2
4155,0,0,1,144000.0,1,4,1,1,22491,0,0,0,0,2.0,44.0,2.0,72000.0,6
4156,0,0,1,180000.0,4,4,1,1,14749,884,1,1,0,2.0,57.0,1.0,90000.0,4
4157,0,1,1,261000.0,2,1,1,1,15050,1628,0,0,0,3.0,26.0,2.0,87000.0,4
4158,0,0,1,90000.0,1,4,2,1,21299,0,0,0,0,1.0,3.0,1.0,90000.0,5
4159,0,0,0,103500.0,4,4,1,1,17767,11062,1,0,0,2.0,50.0,2.0,51750.0,4
4160,0,0,0,108000.0,4,4,2,1,14349,4082,0,1,0,2.0,34.0,2.0,54000.0,3
4161,0,0,1,270000.0,4,1,1,1,13749,2877,1,1,0,3.0,4.0,1.0,90000.0,3
4162,0,0,1,112500.0,1,4,4,1,23018,0,0,0,0,1.0,18.0,2.0,112500.0,6
4163,0,0,1,90000.0,4,3,1,1,11239,3018,0,1,0,2.0,15.0,2.0,45000.0,3
4164,1,1,1,247500.0,4,4,1,1,21757,2705,0,0,0,2.0,6.0,2.0,123750.0,5
4165,0,0,0,112500.0,4,4,1,1,15759,374,1,0,0,2.0,25.0,2.0,56250.0,4
4166,0,0,1,90000.0,4,1,1,1,11574,3608,0,1,0,3.0,41.0,2.0,30000.0,3
4167,0,1,1,256500.0,0,4,1,1,13821,1071,0,0,1,2.0,45.0,2.0,128250.0,3
4168,0,0,1,202500.0,4,4,1,1,19317,6590,1,1,1,2.0,40.0,2.0,101250.0,5
4169,0,0,0,247500.0,0,4,0,1,16306,4904,1,1,0,2.0,10.0,2.0,123750.0,4
4170,0,0,0,157500.0,0,1,0,1,10193,105,1,1,0,2.0,27.0,2.0,78750.0,2
4171,0,0,1,612000.0,2,4,1,1,12563,3715,0,0,1,2.0,19.0,2.0,306000.0,3
4172,0,1,1,180000.0,0,2,0,1,15445,706,0,0,0,3.0,52.0,1.0,60000.0,4
4173,1,0,1,225000.0,1,4,1,1,22946,0,0,0,0,2.0,15.0,2.0,112500.0,6
4174,0,0,0,49500.0,1,1,1,2,21157,0,0,0,0,2.0,24.0,2.0,24750.0,5
4175,0,0,1,117000.0,1,1,1,1,21428,0,0,1,0,2.0,23.0,2.0,58500.0,5
4176,1,1,0,315000.0,0,4,1,1,16854,5179,1,0,0,2.0,20.0,1.0,157500.0,4
4177,1,1,1,126000.0,4,4,2,1,18512,211,1,1,0,1.0,24.0,2.0,126000.0,5
4178,0,0,1,135000.0,0,2,1,1,10288,2616,1,1,0,3.0,45.0,2.0,45000.0,2
4179,0,0,0,270000.0,4,1,1,1,17573,5792,1,1,0,2.0,5.0,2.0,135000.0,4
4180,1,1,1,247500.0,2,1,3,1,10012,826,1,1,0,1.0,51.0,2.0,247500.0,2
4181,1,1,1,247500.0,4,4,1,1,14567,7369,1,0,0,2.0,55.0,0.0,123750.0,3
4182,0,0,1,112500.0,1,4,3,1,23400,0,0,1,1,1.0,54.0,1.0,112500.0,6
4183,0,0,1,315000.0,4,1,2,1,13271,555,0,0,0,1.0,56.0,2.0,315000.0,3
4184,0,0,1,112500.0,4,4,2,1,19682,2104,1,0,0,1.0,12.0,2.0,112500.0,5
4185,0,0,1,247500.0,0,4,0,1,17862,212,0,0,0,2.0,8.0,0.0,123750.0,4
4186,0,1,1,360000.0,4,1,1,1,11619,2475,0,0,0,3.0,8.0,1.0,120000.0,3
4187,0,0,0,90000.0,1,4,3,2,23478,0,0,0,0,1.0,18.0,2.0,90000.0,6
4188,0,0,1,135000.0,1,4,1,1,22886,0,0,1,0,2.0,44.0,0.0,67500.0,6
4189,0,1,1,135000.0,1,1,2,1,21844,0,0,0,0,1.0,7.0,0.0,135000.0,5
4190,0,0,1,157500.0,1,4,4,1,24340,0,0,1,0,1.0,34.0,2.0,157500.0,6
4191,0,0,1,60750.0,4,4,4,1,18544,2073,0,0,0,1.0,39.0,0.0,60750.0,5
4192,0,0,1,130500.0,4,4,1,1,13520,5488,0,0,0,2.0,55.0,2.0,65250.0,3
4193,0,0,1,315000.0,0,4,2,2,18794,1842,0,1,0,2.0,25.0,0.0,157500.0,5
4194,0,1,1,270000.0,0,2,0,2,10264,3173,0,1,1,2.0,20.0,2.0,135000.0,2
4195,1,0,0,180000.0,4,4,1,1,9930,2324,0,0,1,4.0,43.0,1.0,45000.0,2
4196,1,1,0,180000.0,0,4,1,2,9810,2993,1,0,0,2.0,21.0,2.0,90000.0,2
4197,1,0,1,180000.0,4,4,1,1,12582,1838,1,1,0,5.0,17.0,2.0,36000.0,3
4198,0,0,0,292500.0,4,4,1,1,14232,1404,0,1,0,2.0,18.0,2.0,146250.0,3
4199,1,1,1,225000.0,4,2,1,1,16462,704,0,1,0,2.0,57.0,2.0,112500.0,4
4200,0,0,1,90000.0,0,4,1,1,18744,3141,0,1,0,2.0,56.0,2.0,45000.0,5
4201,0,0,0,126000.0,0,4,1,1,16708,5760,1,0,0,2.0,9.0,1.0,63000.0,4
4202,1,1,0,180000.0,4,4,1,1,17685,3413,0,1,0,2.0,25.0,1.0,90000.0,4
4203,0,0,1,180000.0,2,1,1,1,16000,7401,0,0,0,5.0,17.0,1.0,36000.0,4
4204,0,0,1,157500.0,4,1,3,1,11956,307,0,0,0,1.0,12.0,2.0,157500.0,3
4205,1,1,1,135000.0,4,4,1,1,9955,2036,0,0,0,2.0,30.0,2.0,67500.0,2
4206,0,1,1,247500.0,4,4,3,1,19046,5618,0,0,0,1.0,8.0,1.0,247500.0,5
4207,0,0,0,81000.0,0,4,1,1,13894,980,0,0,0,3.0,7.0,2.0,27000.0,3
4208,0,1,1,157500.0,0,4,1,1,17297,2018,0,0,0,2.0,25.0,2.0,78750.0,4
4209,0,0,1,112500.0,4,4,1,1,18199,2561,0,0,0,2.0,11.0,1.0,56250.0,4
4210,0,1,1,202500.0,2,1,1,1,16200,3627,0,0,0,3.0,19.0,2.0,67500.0,4
4211,0,0,0,67500.0,4,4,1,1,17749,1010,1,0,0,2.0,11.0,2.0,33750.0,4
4212,0,0,1,202500.0,2,1,1,1,12904,1404,0,1,0,5.0,53.0,0.0,40500.0,3
4213,1,1,0,135000.0,4,4,1,1,14279,5329,0,0,0,4.0,30.0,1.0,33750.0,3
4214,0,0,1,157500.0,4,4,1,1,18456,6791,0,0,0,2.0,58.0,2.0,78750.0,5
